,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
30,emily-brooklyn-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.68351, 'longitude': -73.96643}",(347) 844-9588,4151.187882260201,NDIrifAl6K-RrnZ2D3ZGbw,https://s3-media4.fl.yelpcdn.com/bphoto/-r2ZGDs7ziRxSkn8VL2_Hw/o.jpg,False,"{'address1': '919 Fulton St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['919 Fulton St', 'Brooklyn, NY 11238']}",Emily,+13478449588,$$$,4.0,706,[],https://www.yelp.com/biz/emily-brooklyn-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
31,mariella-brooklyn,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.6662419, 'longitude': -73.985749}",(718) 499-2132,4207.558746928928,5V4cUVikPN8ALWXBVdjltw,https://s3-media4.fl.yelpcdn.com/bphoto/8x2azc9SIC17czm8LjgKnA/o.jpg,False,"{'address1': '492 6th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['492 6th Ave', 'Brooklyn, NY 11215']}",Mariella,+17184992132,$$,4.5,306,['pickup'],https://www.yelp.com/biz/mariella-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
32,el-jeffe-brooklyn,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]","{'latitude': 40.6801601, 'longitude': -73.9419752}",(347) 365-8919,3102.387731430229,34LM8_lP8iwizHBu6YgaQQ,https://s3-media4.fl.yelpcdn.com/bphoto/hJlnefUcbPP_fKj7atN8kQ/o.jpg,False,"{'address1': '1483 Fulton St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1483 Fulton St', 'Brooklyn, NY 11216']}",El Jeffe,+13473658919,$$,4.5,200,"['pickup', 'delivery']",https://www.yelp.com/biz/el-jeffe-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
33,di-fara-pizza-brooklyn,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.625093, 'longitude': -73.961531}",(718) 258-1367,3559.746344303,C8j0q4Ma_S5hBGuAI-aaww,https://s3-media3.fl.yelpcdn.com/bphoto/4dfe9qpe20P-vi3qFjWd4Q/o.jpg,False,"{'address1': '1424 Ave J', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11230', 'country': 'US', 'state': 'NY', 'display_address': ['1424 Ave J', 'Brooklyn, NY 11230']}",Di Fara Pizza,+17182581367,$$,4.0,3287,"['pickup', 'delivery']",https://www.yelp.com/biz/di-fara-pizza-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
34,the-islands-brooklyn-2,"[{'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.6770523794749, 'longitude': -73.9634169638157}",(718) 398-3575,3416.662559612207,KBW0EP-prQBhkqqGJCxmXg,https://s3-media2.fl.yelpcdn.com/bphoto/eEQ3bLkWhPSIvJBIpazk2w/o.jpg,False,"{'address1': '671 Washington Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['671 Washington Ave', 'Brooklyn, NY 11238']}",The Islands,+17183983575,$$,4.0,686,[],https://www.yelp.com/biz/the-islands-brooklyn-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
35,taqueria-milear-crown-heights,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.6729835327648, 'longitude': -73.9503121359905}",(718) 484-8005,2475.3340195952824,ipmOYDh9snm3ZUv546MACQ,https://s3-media4.fl.yelpcdn.com/bphoto/Ca2j7B34mPxAy16YGwRD7w/o.jpg,False,"{'address1': '752A Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Crown Heights', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['752A Nostrand Ave', 'Crown Heights, NY 11216']}",Taqueria Milear,+17184848005,$,4.5,178,"['pickup', 'delivery']",https://www.yelp.com/biz/taqueria-milear-crown-heights?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
36,bogota-latin-bistro-brooklyn,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'colombian', 'title': 'Colombian'}]","{'latitude': 40.678165, 'longitude': -73.978976}",(718) 230-3805,4406.409063664836,96svxj2NIOrba2fBMZAqOQ,https://s3-media3.fl.yelpcdn.com/bphoto/FgXUCxKbJiHYEWvNvhhZsA/o.jpg,False,"{'address1': '141 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['141 5th Ave', 'Brooklyn, NY 11217']}",Bogota Latin Bistro,+17182303805,$$,4.0,2098,"['pickup', 'delivery']",https://www.yelp.com/biz/bogota-latin-bistro-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
37,calaca-bedford-stuyvesant,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.6834, 'longitude': -73.95655}",(347) 705-9824,3749.672103113521,NKDLr_aBy5WRX8-JR_SGyQ,https://s3-media4.fl.yelpcdn.com/bphoto/a18Gq4RO4pGtNznHpU39CQ/o.jpg,False,"{'address1': '139 Putnam Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['139 Putnam Ave', 'Bedford-Stuyvesant, NY 11238']}",Calaca,+13477059824,$$,4.0,165,[],https://www.yelp.com/biz/calaca-bedford-stuyvesant?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
38,lucali-brooklyn-3,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.6818, 'longitude': -74.00024}",(718) 858-4086,6096.250479222449,Q9F2ocrmYuGt1yn3M7MOBw,https://s3-media1.fl.yelpcdn.com/bphoto/zpy57jW_kDZjQdbtIVRx_g/o.jpg,False,"{'address1': '575 Henry St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['575 Henry St', 'Brooklyn, NY 11231']}",Lucali,+17188584086,$$,4.5,1356,[],https://www.yelp.com/biz/lucali-brooklyn-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
39,destefanos-steakhouse-brooklyn,"[{'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 40.71503, 'longitude': -73.94767}",(718) 384-2836,7008.398104340671,hthvpEL7JEbfxfD6iP9axQ,https://s3-media2.fl.yelpcdn.com/bphoto/sJWbbZVTrZqXyH2A4m5aMQ/o.jpg,False,"{'address1': '89 Conselyea St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['89 Conselyea St', 'Brooklyn, NY 11211']}",DeStefano's Steakhouse,+17183842836,$$$,4.5,774,['restaurant_reservation'],https://www.yelp.com/biz/destefanos-steakhouse-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
40,juanchis-burger-brooklyn,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.713003, 'longitude': -73.958863}",(929) 295-0147,6940.604765758975,dkAj-3gmkvdA4XkJmw6hCw,https://s3-media4.fl.yelpcdn.com/bphoto/Btchfg1PirHF_6BJ-RGLAg/o.jpg,False,"{'address1': '225 S 1st St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['225 S 1st St', 'Brooklyn, NY 11211']}",Juanchi's Burger,+19292950147,$$,4.5,331,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/juanchis-burger-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
41,robertas-brooklyn-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.705043534338, 'longitude': -73.93357123374}",(718) 417-1118,5881.7575816280705,FhXjAc6nKLf414KxYujUHw,https://s3-media4.fl.yelpcdn.com/bphoto/8fY9fA5TtCF0ebdTNph9mQ/o.jpg,False,"{'address1': '261 Moore St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['261 Moore St', 'Brooklyn, NY 11206']}",Roberta's,+17184171118,$$,4.0,2693,"['pickup', 'delivery']",https://www.yelp.com/biz/robertas-brooklyn-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
42,julianas-pizza-brooklyn-5,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7026153030093, 'longitude': -73.9934159993549}",(718) 596-6700,7214.079408853298,ysqgdbSrezXgVwER2kQWKA,https://s3-media1.fl.yelpcdn.com/bphoto/7JtwTxhWHf3YS70Ss_CfxA/o.jpg,False,"{'address1': '19 Old Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['19 Old Fulton St', 'Brooklyn, NY 11201']}",Juliana's Pizza,+17185966700,$$,4.5,2015,[],https://www.yelp.com/biz/julianas-pizza-brooklyn-5?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
43,5ive-spice-brooklyn-3,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.68145923448, 'longitude': -73.9772509779765}",(718) 857-3483,4550.115551912267,SSDOkx5enfRH3nsniS_2jA,https://s3-media4.fl.yelpcdn.com/bphoto/-9Se05tpyENhFgWJKk54NA/o.jpg,False,"{'address1': '52 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['52 5th Ave', 'Brooklyn, NY 11217']}",5ive Spice,+17188573483,$$,4.0,547,[],https://www.yelp.com/biz/5ive-spice-brooklyn-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
44,puerto-viejo-brooklyn,"[{'alias': 'dominican', 'title': 'Dominican'}]","{'latitude': 40.67885, 'longitude': -73.96214}",(718) 398-3758,3522.2270635036566,kXnwXZ5KOQmprxNrmXYuxg,https://s3-media2.fl.yelpcdn.com/bphoto/O4J6SFfTnwRGE9S5HLLo7g/o.jpg,False,"{'address1': '564 Grand Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['564 Grand Ave', 'Brooklyn, NY 11238']}",Puerto Viejo,+17183983758,$$,4.0,423,"['pickup', 'delivery']",https://www.yelp.com/biz/puerto-viejo-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
45,laojie-hotpot-brooklyn-4,"[{'alias': 'hotpot', 'title': 'Hot Pot'}]","{'latitude': 40.6389709339157, 'longitude': -74.0046846944427}",(718) 431-0026,5707.952240129932,16heVvLqYfLpl8mC1RN3Bg,https://s3-media1.fl.yelpcdn.com/bphoto/hAlM1hIp5ss_cr7QdGrxGg/o.jpg,False,"{'address1': '811 53rd St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['811 53rd St', 'Brooklyn, NY 11220']}",Laojie Hotpot,+17184310026,$$,4.5,474,[],https://www.yelp.com/biz/laojie-hotpot-brooklyn-4?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
46,habana-outpost-brooklyn,"[{'alias': 'cuban', 'title': 'Cuban'}]","{'latitude': 40.68645, 'longitude': -73.97416}",(718) 858-9500,4795.9103512577085,zQkjDxo8oDVGVj9cpTpUig,https://s3-media3.fl.yelpcdn.com/bphoto/x8QauLx_mfCLinCC_O7f5g/o.jpg,False,"{'address1': '757 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['757 Fulton St', 'Brooklyn, NY 11217']}",Habana Outpost,+17188589500,$$,4.0,986,[],https://www.yelp.com/biz/habana-outpost-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
47,izzys-brooklyn-smokehouse-crown-heights,"[{'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}]","{'latitude': 40.66487, 'longitude': -73.9369}",(347) 425-0524,1409.8655777510469,37RhWHnMsnjULuoN95Bg9A,https://s3-media3.fl.yelpcdn.com/bphoto/dBBk8gamo8lI0xetSbykLA/o.jpg,False,"{'address1': '397 Troy Ave', 'address2': '', 'address3': '', 'city': 'Crown Heights', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['397 Troy Ave', 'Crown Heights, NY 11213']}",Izzy's Brooklyn Smokehouse,+13474250524,$$$,4.0,130,[],https://www.yelp.com/biz/izzys-brooklyn-smokehouse-crown-heights?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
48,beco-brooklyn,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.71837, 'longitude': -73.95045}",(718) 599-1645,7403.726969221738,MU9gYp1tdK4iB0E2blZUVQ,https://s3-media1.fl.yelpcdn.com/bphoto/0ox45MjWVJhg6Mc4vtKxiw/o.jpg,False,"{'address1': '45 Richardson St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['45 Richardson St', 'Brooklyn, NY 11211']}",Beco,+17185991645,$$,4.0,328,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/beco-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
49,samurai-papa-bs-bedford-stuyvesant,"[{'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.6897563, 'longitude': -73.951087}",(718) 398-8181,4276.42355877342,Dv28TvKBh_8i6W02uAaMKw,https://s3-media1.fl.yelpcdn.com/bphoto/onKRNE0jQZFe1f8PgmtMCQ/o.jpg,False,"{'address1': '594 Lafayette Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['594 Lafayette Ave', 'Bedford-Stuyvesant, NY 11216']}",Samurai Papa BS,+17183988181,$$,4.0,140,['pickup'],https://www.yelp.com/biz/samurai-papa-bs-bedford-stuyvesant?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
50,hard-times-christmas-liquors-at-the-sunset-bar-brooklyn,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.70794, 'longitude': -73.92164}",(917) 966-1666,6365.170943950878,6AgpmRu1zjO_eNhoMhTE-A,https://s3-media3.fl.yelpcdn.com/bphoto/YpvmREjfRjE5xw11UEXHDQ/o.jpg,False,"{'address1': '445 Troutman St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['445 Troutman St', 'Brooklyn, NY 11237']}",Hard Times Christmas Liquors at the Sunset bar,+19179661666,$$,4.0,350,"['delivery', 'pickup']",https://www.yelp.com/biz/hard-times-christmas-liquors-at-the-sunset-bar-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
51,black-nile-brooklyn-2,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soulfood', 'title': 'Soul Food'}]","{'latitude': 40.67823, 'longitude': -73.94998}",(347) 879-8911,3016.006007112315,IPh4H0AfWk5LVplgYV9OGQ,https://s3-media2.fl.yelpcdn.com/bphoto/oNWhhQKh_wFPsOpdNxsSag/o.jpg,False,"{'address1': '592 Nostrand Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['592 Nostrand Ave', 'Brooklyn, NY 11216']}",Black Nile,+13478798911,$$,4.5,115,"['delivery', 'pickup']",https://www.yelp.com/biz/black-nile-brooklyn-2?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
52,haenyeo-brooklyn,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 40.67519, 'longitude': -73.98116}",(718) 213-2290,4342.29974833785,0U9uW93o9DUnAP7r-76LVg,https://s3-media4.fl.yelpcdn.com/bphoto/zG9Oy4AnIh4botSp4kBNhw/o.jpg,False,"{'address1': '239 5th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['239 5th Ave', 'Brooklyn, NY 11215']}",Haenyeo,+17182132290,,4.0,67,"['delivery', 'pickup']",https://www.yelp.com/biz/haenyeo-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
53,silver-factory-brooklyn,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.709227, 'longitude': -73.958598}",(347) 725-3017,6535.925144070495,L7_siqDfU4-ZA17YtA-SBg,https://s3-media2.fl.yelpcdn.com/bphoto/jTUCcGJiZZPLlEmx0EHgXg/o.jpg,False,"{'address1': '270 South 5th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['270 South 5th St', 'Brooklyn, NY 11211']}",Silver Factory,+13477253017,$$,4.5,156,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/silver-factory-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
54,yaso-tangbao-brooklyn,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}]","{'latitude': 40.6918206366101, 'longitude': -73.9863992364001}",(929) 337-7599,5917.676421101989,xH7mEjh4Rn6KdHjXYNoOjw,https://s3-media4.fl.yelpcdn.com/bphoto/AKGztA9MXJM3Ykd8Ofm36Q/o.jpg,False,"{'address1': '148 Lawrence St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['148 Lawrence St', 'Brooklyn, NY 11201']}",Yaso Tangbao,+19293377599,$$,3.5,723,"['delivery', 'pickup']",https://www.yelp.com/biz/yaso-tangbao-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
55,father-knows-best-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.6901735, 'longitude': -73.9069755}",(718) 975-6840,5016.70852556722,eN8Cmf0Vxucyg02NyP7mbw,https://s3-media1.fl.yelpcdn.com/bphoto/aFjQ0dF_2Er-DqYlYimkDw/o.jpg,False,"{'address1': '611A Wilson Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['611A Wilson Ave', 'Brooklyn, NY 11207']}",Father Knows Best,+17189756840,$$,4.0,269,"['delivery', 'pickup']",https://www.yelp.com/biz/father-knows-best-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
56,glou-wine-bar-brooklyn-3,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]","{'latitude': 40.662809, 'longitude': -73.95406}",(718) 483-9211,1704.3092906302631,4CiYqpxZK2f5-GSkte1ekA,https://s3-media4.fl.yelpcdn.com/bphoto/EYFH3LNvfClaARSTwcPnQQ/o.jpg,False,"{'address1': '406 Rogers Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['406 Rogers Ave', 'Brooklyn, NY 11225']}",Glou Wine Bar,+17184839211,$$,4.5,27,[],https://www.yelp.com/biz/glou-wine-bar-brooklyn-3?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
57,the-ryerson-brooklyn,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.67478, 'longitude': -73.95018}",(347) 406-9703,2662.1703823387525,E8gpCgCVaO2hNEPTrh4n2A,https://s3-media2.fl.yelpcdn.com/bphoto/rw4PhhS11DG4LUFHN0LvOQ/o.jpg,False,"{'address1': '698 Nostrand Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['698 Nostrand Ave', 'Brooklyn, NY 11216']}",The Ryerson,+13474069703,,5.0,6,[],https://www.yelp.com/biz/the-ryerson-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
58,oxalis-brooklyn,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 40.673109, 'longitude': -73.9626279}",(347) 627-8298,3031.4470459654076,TQzGf4k3HXyMbnNkYKKQSw,https://s3-media3.fl.yelpcdn.com/bphoto/ltRfgF1l8s3VwQxt2JhCTg/o.jpg,False,"{'address1': '791 Washington Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['791 Washington Ave', 'Brooklyn, NY 11238']}",Oxalis,+13476278298,,4.5,65,[],https://www.yelp.com/biz/oxalis-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
59,little-mo-brooklyn,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 40.69701, 'longitude': -73.93368}",(929) 210-8100,4991.218644640781,iYFauSnqLxvr4HTY_cIElg,https://s3-media3.fl.yelpcdn.com/bphoto/f2pS7K-QYKqA97dr9cBmVg/o.jpg,False,"{'address1': '1158 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1158 Myrtle Ave', 'Brooklyn, NY 11221']}",Little Mo,+19292108100,$$,4.0,295,"['delivery', 'pickup']",https://www.yelp.com/biz/little-mo-brooklyn?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
60,win-son-brooklyn-4,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.70747, 'longitude': -73.94339}",(347) 457-6010,6139.833431208173,3gqKLANaXNsHZnPDjKrcTg,https://s3-media3.fl.yelpcdn.com/bphoto/eE8TYVtaCxriBRUIwsecnA/o.jpg,False,"{'address1': '159 Graham Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['159 Graham Ave', 'Brooklyn, NY 11206']}",Win Son,+13474576010,$$,4.5,381,[],https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=_dOL2tQEZNA2cv5pnszrdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=_dOL2tQEZNA2cv5pnszrdw
